X;Y
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2642853;0,783488
0,2506948;0,7426336
0,2506948;0,7426336
0,2506948;0,7426336
0,2371044;0,7017792
0,2371044;0,7017792
0,2371044;0,7017792
0,2371044;0,7017792
0,2235139;0,6609249
0,2235139;0,6609249
0,2235139;0,6609249
0,2100661;0,6200233
0,2100661;0,6200233
0,2100661;0,6200233
0,1971908;0,5789379
0,1971908;0,5789379
0,1851786;0,5375919
0,1851786;0,5375919
0,1851786;0,5375919
0,174035;0,4960034
0,174035;0,4960034
0,174035;0,4960034
0,174035;0,4960034
0,1634732;0,4542634
0,1634732;0,4542634
0,1634732;0,4542634
0,1540809;0,4122448
0,1540809;0,4122448
0,1540809;0,4122448
0,1455707;0,3700387
0,1455707;0,3700387
0,1379462;0,3276636
0,1379462;0,3276636
0,1379462;0,3276636
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1306177;0,2852363
0,1303171;0,2421818
0,1303171;0,2421818
0,1303171;0,2421818
0,1337701;0,1992649
0,1337701;0,1992649
0,1337701;0,1992649
0,1409504;0,1568123
0,1409504;0,1568123
0,1409504;0,1568123
0,1409504;0,1568123
0,1533949;0,1155944
0,1533949;0,1155944
0,1533949;0,1155944
0,1693843;0,07561793
0,1693843;0,07561793
0,1693843;0,07561793
0,1893318;0,03746195
0,1893318;0,03746195
0,1893318;0,03746195
0,1893318;0,03746195
0,2125288;0,00118969
0,2125288;0,00118969
0,2125288;0,00118969
0,2729115;-0,00665264
0,2729115;-0,00665264
0,2729115;-0,00665264
0,2729115;-0,00665264
0,3336217;-0,01132404
0,3336217;-0,01132404
0,3336217;-0,01132404
0,3944933;-0,01281172
0,4553649;-0,01132405
0,4553649;-0,01132405
0,4553649;-0,01132405
0,4553649;-0,01132405
0,5161819;-0,008349597
0,5161819;-0,008349597
0,5161819;-0,008349597
0,5769378;-0,004314195
0,5769378;-0,004314195
0,5769378;-0,004314195
0,637614;0,0007809289
0,637614;0,0007809289
0,6981476;0,007356988
0,6981476;0,007356988
0,6981476;0,007356988
0,7585835;0,01477758
0,7585835;0,01477758
0,7585835;0,01477758
0,7585835;0,01477758
0,8189384;0,02283064
0,8189384;0,02283064
0,8791113;0,03214591
0,8791113;0,03214591
0,8791113;0,03214591
0,9392178;0,04188104
0,9392178;0,04188104
0,9743136;0,01693977
0,9743136;0,01693977
0,9743136;0,01693977
1,009496;-0,007878836
1,009496;-0,007878836
1,044679;-0,03269745
1,044679;-0,03269745
1,044679;-0,03269745
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,079861;-0,05751605
1,055043;-0,09269868
1,055043;-0,09269868
1,055043;-0,09269868
1,055043;-0,09269868
1,030224;-0,1278813
1,030224;-0,1278813
1,030224;-0,1278813
1,005405;-0,1630639
1,005405;-0,1630639
1,005405;-0,1630639
0,9799766;-0,1978081
0,9799766;-0,1978081
0,9799766;-0,1978081
0,9799766;-0,1978081
0,9541853;-0,232284
0,9541853;-0,232284
0,9279152;-0,2663965
0,9279152;-0,2663965
0,9279152;-0,2663965
0,9010537;-0,3000453
0,9010537;-0,3000453
0,9010537;-0,3000453
0,8738413;-0,3334109
0,8738413;-0,3334109
0,8738413;-0,3334109
0,8738413;-0,3334109
0,8460507;-0,3662966
0,8460507;-0,3662966
0,8460507;-0,3662966
0,8179173;-0,3988895
0,8179173;-0,3988895
0,8179173;-0,3988895
0,7892194;-0,4309863
0,7892194;-0,4309863
0,7892194;-0,4309863
0,7598556;-0,4624752
0,7598556;-0,4624752
0,7598556;-0,4624752
0,7598556;-0,4624752
0,7293047;-0,4928136
0,7293047;-0,4928136
0,7293047;-0,4928136
0,6977136;-0,5220673
0,6977136;-0,5220673
0,6977136;-0,5220673
0,6655167;-0,550653
0,6655167;-0,550653
0,6655167;-0,550653
0,6655167;-0,550653
0,632631;-0,5784436
0,632631;-0,5784436
0,632631;-0,5784436
0,5989822;-0,6053051
0,5989822;-0,6053051
0,5989822;-0,6053051
0,5645965;-0,6312166
0,5645965;-0,6312166
0,5645965;-0,6312166
0,5645965;-0,6312166
0,5287346;-0,6550432
0,5287346;-0,6550432
0,5287346;-0,6550432
0,4919064;-0,6773471
0,4919064;-0,6773471
0,4919064;-0,6773471
0,4535437;-0,6968939
0,4535437;-0,6968939
0,4535437;-0,6968939
0,4535437;-0,6968939
0,4132942;-0,7121832
0,4132942;-0,7121832
0,4132942;-0,7121832
0,372346;-0,7254881
0,372346;-0,7254881
0,372346;-0,7254881
0,3312606;-0,7383635
0,3312606;-0,7383635
0,3312606;-0,7383635
0,3312606;-0,7383635
0,2900864;-0,7509517
0,2900864;-0,7509517
0,2900864;-0,7509517
0,2488684;-0,7633961
0,2488684;-0,7633961
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2076505;-0,7758406
0,2185035;-0,8175058
0,2185035;-0,8175058
0,2185035;-0,8175058
0,2289196;-0,8592824
0,2289196;-0,8592824
0,2391898;-0,9010952
0,2391898;-0,9010952
0,2391898;-0,9010952
0,24946;-0,9429079
0,24946;-0,9429079
0,24946;-0,9429079
0,24946;-0,9429079
0,2597302;-0,9847206
0,2597302;-0,9847206
0,2597302;-0,9847206
0,2700004;-1,026533
0,2700004;-1,026533
0,2700004;-1,026533
0,2802706;-1,068346
0,2802706;-1,068346
0,2487281;-1,120429
0,2487281;-1,120429
0,2487281;-1,120429
0,2162814;-1,171954
0,2162814;-1,171954
0,2162814;-1,171954
0,2162814;-1,171954
0,1827627;-1,222787
0,1827627;-1,222787
0,1827627;-1,222787
0,1469727;-1,272048
0,1469727;-1,272048
0,1469727;-1,272048
0,1096529;-1,320161
0,1096529;-1,320161
0,0706768;-1,366941
0,0706768;-1,366941
0,0706768;-1,366941
0,03089019;-1,413034
0,03089019;-1,413034
0,03089019;-1,413034
0,03089019;-1,413034
-0,009694804;-1,458426
-0,009694804;-1,458426
-0,05273357;-1,459628
-0,05273357;-1,459628
-0,05273357;-1,459628
-0,09578808;-1,459328
-0,09578808;-1,459328
-0,1388268;-1,458126
-0,1388268;-1,458126
-0,1388268;-1,458126
-0,1817974;-1,455422
-0,1817974;-1,455422
-0,2247374;-1,452269
-0,2247374;-1,452269
-0,2247374;-1,452269
-0,2675875;-1,448067
-0,2675875;-1,448067
-0,3103912;-1,443417
-0,3103912;-1,443417
-0,3103912;-1,443417
-0,3531072;-1,438021
-0,3531072;-1,438021
-0,3958042;-1,432476
-0,3958042;-1,432476
-0,3958042;-1,432476
-0,4384196;-1,426335
-0,4384196;-1,426335
-0,4384196;-1,426335
-0,480991;-1,419896
-0,480991;-1,419896
-0,480991;-1,419896
-0,5234183;-1,412568
-0,5234183;-1,412568
-0,5234183;-1,412568
-0,5234183;-1,412568
-0,5657392;-1,404648
-0,5657392;-1,404648
-0,5657392;-1,404648
-0,6079453;-1,396137
-0,6079453;-1,396137
-0,6079453;-1,396137
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,6500285;-1,387039
-0,690787;-1,373163
-0,690787;-1,373163
-0,7312971;-1,358579
-0,7312971;-1,358579
-0,7312971;-1,358579
-0,7714388;-1,343009
-0,7714388;-1,343009
-0,8113027;-1,326741
-0,8113027;-1,326741
-0,8113027;-1,326741
-0,8505126;-1,308954
-0,8505126;-1,308954
-0,8505126;-1,308954
-0,8505126;-1,308954
-0,8891446;-1,289945
-0,8891446;-1,289945
-0,8891446;-1,289945
-0,9265067;-1,268548
-0,9265067;-1,268548
-0,9265067;-1,268548
-0,9627789;-1,245351
-0,9627789;-1,245351
-0,9627789;-1,245351
-0,9627789;-1,245351
-0,9983046;-1,221026
-0,9983046;-1,221026
-0,9983046;-1,221026
-1,033225;-1,19584
-1,033225;-1,19584
-1,033225;-1,19584
-1,066874;-1,168979
-1,066874;-1,168979
-1,066874;-1,168979
-1,066874;-1,168979
-1,099369;-1,140732
-1,099369;-1,140732
-1,130236;-1,110715
-1,130236;-1,110715
-1,130236;-1,110715
-1,1596;-1,079226
-1,1596;-1,079226
-1,1596;-1,079226
-1,18796;-1,04683
-1,18796;-1,04683
-1,18796;-1,04683
-1,214111;-1,012626
-1,214111;-1,012626
-1,214111;-1,012626
-1,214111;-1,012626
-1,239418;-0,9777938
-1,239418;-0,9777938
-1,239418;-0,9777938
-1,264359;-0,942698
-1,264359;-0,942698
-1,289301;-0,9076023
-1,289301;-0,9076023
-1,289301;-0,9076023
-1,314242;-0,8725065
-1,314242;-0,8725065
-1,339183;-0,8374107
-1,339183;-0,8374107
-1,339183;-0,8374107
-1,364125;-0,802315
-1,364125;-0,802315
-1,364125;-0,802315
-1,389066;-0,7672192
-1,389066;-0,7672192
-1,389066;-0,7672192
-1,389066;-0,7672192
-1,414007;-0,7321235
-1,414007;-0,7321235
-1,414007;-0,7321235
-1,438949;-0,6970277
-1,438949;-0,6970277
-1,46389;-0,661932
-1,46389;-0,661932
-1,46389;-0,661932
-1,488831;-0,6268362
-1,488831;-0,6268362
-1,488831;-0,6268362
-1,548868;-0,6166818
-1,548868;-0,6166818
-1,548868;-0,6166818
-1,548868;-0,6166818
-1,608905;-0,6065273
-1,608905;-0,6065273
-1,668942;-0,5963728
-1,668942;-0,5963728
-1,668942;-0,5963728
-1,728979;-0,5862183
-1,728979;-0,5862183
-1,728979;-0,5862183
-1,789016;-0,5760638
-1,789016;-0,5760638
-1,789016;-0,5760638
-1,849054;-0,5659093
-1,849054;-0,5659093
-1,849054;-0,5659093
-1,849054;-0,5659093
-1,908865;-0,5544997
-1,908865;-0,5544997
-1,908865;-0,5544997
-1,93104;-0,5175939
-1,93104;-0,5175939
-1,93104;-0,5175939
-1,948963;-0,4784462
-1,948963;-0,4784462
-1,963548;-0,4379361
-1,963548;-0,4379361
-1,963548;-0,4379361
-1,974255;-0,3962332
-1,974255;-0,3962332
-1,974255;-0,3962332
-1,974255;-0,3962332
-1,983941;-0,3542812
-1,993479;-0,3122956
-1,993479;-0,3122956
-1,993479;-0,3122956
-1,993479;-0,3122956
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-2,003018;-0,27031
-1,998817;-0,2274599
-1,998817;-0,2274599
-1,998817;-0,2274599
-1,995514;-0,1845312
-1,995514;-0,1845312
-1,995514;-0,1845312
-1,99236;-0,1415913
-1,99236;-0,1415913
-1,99236;-0,1415913
-1,99236;-0,1415913
-1,989207;-0,09865135
-1,989207;-0,09865135
-1,989207;-0,09865135
-1,986054;-0,05571142
-1,986054;-0,05571142
-1,986054;-0,05571142
-1,9829;-0,01277149
-1,9829;-0,01277149
-1,9829;-0,01277149
-1,9829;-0,01277149
-1,979747;0,03016844
-1,979747;0,03016844
-1,979747;0,03016844
-1,976594;0,07310838
-1,976594;0,07310838
-1,976594;0,07310838
-1,97344;0,1160483
-1,97344;0,1160483
-1,969239;0,1588984
-1,969239;0,1588984
-1,969239;0,1588984
-2,006894;0,206749
-2,006894;0,206749
-2,006894;0,206749
-2,006894;0,206749
-2,04961;0,2121453
-2,04961;0,2121453
-2,092307;0,2176907
-2,092307;0,2176907
-2,092307;0,2176907
-2,135004;0,223236
-2,135004;0,223236
-2,177661;0,2290793
-2,177661;0,2290793
-2,177661;0,2290793
-2,220318;0,2349226
-2,220318;0,2349226
-2,220318;0,2349226
-2,262975;0,2407659
-2,262975;0,2407659
-2,262975;0,2407659
-2,305632;0,2466092
-2,305632;0,2466092
-2,348289;0,2524525
-2,348289;0,2524525
-2,348289;0,2524525
-2,390946;0,2582958
-2,390946;0,2582958
-2,433604;0,2641391
-2,433604;0,2641391
-2,433604;0,2641391
-2,476261;0,2699825
-2,476261;0,2699825
-2,518918;0,2758258
-2,518918;0,2758258
-2,518918;0,2758258
-2,561575;0,2816691
-2,561575;0,2816691
-2,561575;0,2816691
-2,561575;0,2816691
-2,604232;0,2875124
-2,604232;0,2875124
-2,652733;0,2506985
-2,652733;0,2506985
-2,652733;0,2506985
-2,701233;0,2138846
-2,701233;0,2138846
-2,701233;0,2138846
-2,749734;0,1770707
-2,749734;0,1770707
-2,755577;0,1344135
-2,755577;0,1344135
-2,755577;0,1344135
-2,76142;0,09175634
-2,76142;0,09175634
-2,767264;0,04909915
-2,767264;0,04909915
-2,767264;0,04909915
-2,773107;0,006441958
-2,773107;0,006441958
-2,778951;-0,03621523
-2,778951;-0,03621523
-2,778951;-0,03621523
-2,784794;-0,07887243
-2,784794;-0,07887243
-2,784794;-0,07887243
-2,790637;-0,1215296
-2,790637;-0,1215296
-2,790637;-0,1215296
-2,790637;-0,1215296
-2,796481;-0,1641868
-2,802324;-0,206844
-2,802324;-0,206844
-2,802324;-0,206844
-2,802324;-0,206844
-2,808168;-0,2495012
-2,808168;-0,2495012
-2,808168;-0,2495012
-2,771354;-0,2980017
-2,771354;-0,2980017
-2,771354;-0,2980017
-2,73454;-0,3465022
-2,73454;-0,3465022
-2,691883;-0,3523455
-2,691883;-0,3523455
-2,691883;-0,3523455
-2,649225;-0,3581888
-2,649225;-0,3581888
-2,606568;-0,3640321
-2,606568;-0,3640321
-2,606568;-0,3640321
-2,563911;-0,3698755
