X;Y
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,119045;0,7194187
-2,1066;0,7606366
-2,1066;0,7606366
-2,1066;0,7606366
-2,093868;0,8017667
-2,093868;0,8017667
-2,080707;0,8427612
-2,080707;0,8427612
-2,066689;0,883471
-2,066689;0,883471
-2,066689;0,883471
-2,052246;0,9240319
-2,052246;0,9240319
-2,037097;0,9643344
-2,021248;1,004367
-2,021248;1,004367
-2,021248;1,004367
-2,021248;1,004367
-2,005119;1,044287
-2,005119;1,044287
-2,005119;1,044287
-1,988434;1,083978
-1,988434;1,083978
-1,971059;1,123372
-1,971059;1,123372
-1,971059;1,123372
-1,952591;1,162266
-1,952591;1,162266
-1,933582;1,200898
-1,933582;1,200898
-1,933582;1,200898
-1,913901;1,239192
-1,913901;1,239192
-1,893821;1,277278
-1,893821;1,277278
-1,893821;1,277278
-1,873343;1,315152
-1,873343;1,315152
-1,873343;1,315152
-1,852469;1,352809
-1,852469;1,352809
-1,831333;1,39032
-1,831333;1,39032
-1,831333;1,39032
-1,809286;1,427303
-1,809286;1,427303
-1,78724;1,464286
-1,78724;1,464286
-1,764808;1,501036
-1,742375;1,537786
-1,742375;1,537786
-1,719815;1,574458
-1,719815;1,574458
-1,719815;1,574458
-1,697254;1,61113
-1,697254;1,61113
-1,674566;1,647722
-1,674566;1,647722
-1,651878;1,684315
-1,629189;1,720907
-1,629189;1,720907
-1,606501;1,7575
-1,606501;1,7575
-1,606501;1,7575
-1,583812;1,794093
-1,583812;1,794093
-1,561124;1,830685
-1,561124;1,830685
-1,538436;1,867278
-1,538436;1,867278
-1,538436;1,867278
-1,515747;1,90387
-1,515747;1,90387
-1,493059;1,940463
-1,470371;1,977056
-1,470371;1,977056
-1,447682;2,013648
-1,447682;2,013648
-1,447682;2,013648
-1,424994;2,050241
-1,424994;2,050241
-1,402305;2,086834
-1,402305;2,086834
-1,402305;2,086834
-1,379617;2,123426
-1,379617;2,123426
-1,356929;2,160019
-1,356929;2,160019
-1,356929;2,160019
-1,333732;2,196291
-1,333732;2,196291
-1,310282;2,232401
-1,310282;2,232401
-1,310282;2,232401
-1,286206;2,268095
-1,286206;2,268095
-1,226355;2,279296
-1,226355;2,279296
-1,226355;2,279296
-1,166427;2,290079
-1,166427;2,290079
-1,1065;2,300862
-1,1065;2,300862
-1,1065;2,300862
-1,046572;2,311645
-1,046572;2,311645
-1,011217;2,287072
-1,011217;2,287072
-0,9758623;2,2625
